epochMillis,id,version,changeset,username,uid,lat,lon
1740739243000,12624749905,1,163035361,ugarten,22501496,41.3950130,-71.8346162
1740739243000,12624749906,1,163035361,ugarten,22501496,41.3949635,-71.8346059
1740739243000,12624749907,1,163035361,ugarten,22501496,41.3949679,-71.8345691
1740739243000,12624749908,1,163035361,ugarten,22501496,41.3950174,-71.8345794
1740739243000,12624749909,1,163035361,ugarten,22501496,41.3949444,-71.8345320
1740739243000,12624749910,1,163035361,ugarten,22501496,41.3948126,-71.8344963
1740739243000,12624749911,1,163035361,ugarten,22501496,41.3948166,-71.8344703
1740739243000,12624749912,1,163035361,ugarten,22501496,41.3947899,-71.8344631
1740739243000,12624749913,1,163035361,ugarten,22501496,41.3947862,-71.8344873
1740739243000,12624749914,1,163035361,ugarten,22501496,41.3947343,-71.8344732
1740739243000,12624749915,1,163035361,ugarten,22501496,41.3947481,-71.8343829
1740739243000,12624749916,1,163035361,ugarten,22501496,41.3948803,-71.8344187
1740739243000,12624749917,1,163035361,ugarten,22501496,41.3948819,-71.8344084
1740739243000,12624749918,1,163035361,ugarten,22501496,41.3949600,-71.8344296
1740739257000,12624750001,1,163035365,Raymar_10,22567024,1.5430467,-75.5249257
1740739257000,12624750002,1,163035365,Raymar_10,22567024,1.5430338,-75.5248678
1740739257000,12624750003,1,163035365,Raymar_10,22567024,1.5430306,-75.5249171
1740739257000,12624750004,1,163035365,Raymar_10,22567024,1.5429834,-75.5249152
1740739257000,12624750005,1,163035365,Raymar_10,22567024,1.5429963,-75.5248624
